unit_id,Ofcom product,Region,Country,Urban Rural,Distance from Exchange band),Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
940538,BT 8,Wales,Wales,Rural,3751 to 4000m,ADSL,B,1.442949046,1.251147385,1.542350462,1.446422049,1.407971478,1.473881739,0.300783704,0.259302462,0.33458123,0.294800781,0.141328,0.373248,0.0209,0.0145,29.1315883,32.88945126,0.92839407,0.9468,0.67630508,0.68353333,24.00205642,23.78205263,0.0114,0.0183,2153.198162,2287.41175,21.0714,0,0.0147,0.9853,0,6553.113529,,,,,,0,0,1,0,2733.088595,,,,,,0,0,1,0,2779.372341,,,,,
144578,Vodafone UK 76,South West,England,Rural,3751 to 4000m,FTTC,B,73.99798638,69.752568,74.35367029,73.81279326,69.85900971,73.46730771,17.86491331,17.836192,17.88057886,17.86524131,17.823352,17.899648,0.0016,0.0034,20.29579608,20.34633138,0.18519394,0.18010714,0.1617697,0.1667037,12.80270499,12.80392857,0,0,138.826475,139.6525,0,0.0866,0.7343,0.1791,0,1267.903355,0.0893,0.7321,0.1786,0,1562.393071,0.3881,0.603,0.009,0,3582.540545,0,0.9464,0.0536,0,4754.77295,0,1,0,0,1498.561855,0,1,0,0,2540.446845
655600,BT 52,South East,England,Rural,3751 to 4000m,FTTC,B,40.92689285,40.19153143,41.18962629,40.74479107,40.31964864,40.89717216,9.280435638,9.196122571,9.297534571,9.280432586,9.214936,9.305152,0,0,8.74730492,8.95433239,0.32077346,0.31831818,0.24557742,0.28113636,8.28211246,8.26751923,0,0,136.3097384,135.5933023,0,0.0949,0.7152,0.1899,0,1156.997038,0.1395,0.6279,0.2326,0,1194.522744,1,0,0,0,831.5243099,1,0,0,0,891.6412093,0,1,0,0,797.7896988,0,1,0,0,878.2283556
48533,Sky 76,West Midlands,England,Urban,3751 to 4000m,FTTC,B,74.47438251,72.26491343,74.70833114,74.32401238,73.97401657,74.41905743,18.65972774,18.277528,18.70065314,18.65547357,18.54244,18.73128,0.0001,0.0007,7.269258,7.3165,0.19201524,0.1924,0.1875841,0.23403704,7.85758207,7.91282143,0.0004,0,99.72056773,100.4577636,0.1071,0.0685,0.753,0.1786,0,996.210997,0.1071,0.7143,0.1786,0,1077.261821,1,0,0,0,568.7201905,1,0,0,0,719.9998571,0,1,0,0,588.2620298,0,1,0,0,813.9648421
2138,Plusnet 17,South East,England,Rural,3751 to 4000m,ADSL,B,2.460010953,2.048676286,2.543191714,2.46408563,2.362450857,2.522908857,0.752517726,0.717414,0.761711714,0.7548032,0.675464,0.762248,0.0045,0.0008,21.74208419,21.78875248,0.7075915,0.6526087,0.74968404,0.67573913,20.23518931,19.98969091,0.0006,0.0009,1592.087909,1579.550521,0.5,,,,,,,,,,,0,0.8871,0.1129,0,1967.425503,0,0.9259,0.0741,0,1938.109052,,,,,,,,,,
42209,Plusnet 38,North East,England,Rural,3751 to 4000m,FTTC,B,36.01804438,35.32952514,36.13605771,35.94604233,35.82998543,36.106116,9.221428979,9.041611714,9.285850286,9.232549434,8.792888,9.301816,0.0001,0,21.66983066,21.87530686,0.41324224,0.39403704,0.25854348,0.26960714,12.95383739,12.96946429,0,0,172.9861219,173.2009444,0,0.0488,0.7683,0.1829,0,1012.68061,,,,,,1,0,0,0,951.6576868,,,,,,0,1,0,0,1057.337765,,,,,
1010072,Virgin 100,South West,England,Urban,3751 to 4000m,Cable,B,104.6922057,77.80170457,109.7495103,89.61332753,79.45858229,94.70167686,6.02467927,5.995379429,6.046906857,6.024421647,5.966528,6.05836,0.0001,0,14.07486841,14.47548765,0.83670186,0.93544444,0.30560248,0.58004,16.72570092,17.14691837,0.0007,0.0002,289.0797205,301.6650962,0.3214,0.1258,0.6994,0.1748,0,601.6836442,0.1296,0.6852,0.1852,0,602.8742963,1,0,0,0,410.2501265,1,0,0,0,560.267037,0,1,0,0,696.3889172,0,1,0,0,703.0131132
813741,Virgin 200,Scotland,Scotland,Urban,3751 to 4000m,Cable,B,218.2299031,209.3442509,219.5545851,216.4696294,212.0333177,217.581676,12.11137844,11.89264943,12.11799857,12.11205162,12.008232,12.119608,0.0001,0,10.47260056,10.97654589,1.587231,2.02136,0.20239818,0.29492593,20.33255539,20.74239623,0.0001,0.0001,217.054261,222.3567037,0.0357,0.1254,0.6985,0.1761,0,714.453794,0.1429,0.6786,0.1786,0,753.73075,0.997,0.003,0,0,440.8516845,0.9821,0.0179,0,0,667.8506842,0,1,0,0,557.3094776,0,1,0,0,586.1478393
814877,Plusnet 38,Scotland,Scotland,Urban,3751 to 4000m,FTTC,B,31.5395373,28.75651114,32.06482686,31.38161135,30.63340923,31.86998308,6.621522774,6.439016,6.667752286,6.603033566,6.090896,6.873224,0.0001,0,23.48972066,23.80276122,0.4132492,0.40668182,0.2812524,0.35019048,15.48526859,15.59357407,0.0012,0.0019,202.5773408,200.9123023,0.2143,0.0976,0.7195,0.1829,0,1163.406598,,,,,,1,0,0,0,1114.244038,,,,,,0,1,0,0,1175.827539,,,,,
42212,Plusnet 38,North East,England,Urban,3751 to 4000m,FTTC,B,23.44302715,19.821168,27.93640829,24.08652613,22.608624,26.47414933,9.051994022,8.397657714,9.303161714,9.230133878,6.970536,9.584248,0.0004,0.0018,21.10388167,22.10044749,0.43566667,0.42625,1.57692674,2.34465,15.11068845,17.67539286,0.0006,0.0004,538.5883377,544.9531042,0.1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257782,Virgin 200,Yorkshire & Humberside,England,Urban,3751 to 4000m,Cable,B,218.3423352,211.5290432,219.451542,216.7813215,215.3429068,216.2702433,12.0986804,12.0206292,12.1192716,12.0996005,11.99276,12.12888,0,0,12.39031058,12.47523185,1.32682166,1.5128,0.19689809,0.29,15.39398675,15.66752632,0,0,302.4306923,300.1714138,0,0.109,0.7372,0.1538,0,659.4909936,0.1563,0.7188,0.125,0,709.1145,1,0,0,0,301.5636784,1,0,0,0,341.9988621,0,1,0,0,661.8588882,0,1,0,0,692.018087
814881,BT 52,South East,England,Urban,3751 to 4000m,FTTC,B,48.47763342,47.57667857,48.66080114,48.30489704,48.03370114,48.45925114,9.197802055,9.106718571,9.21107,9.190887429,8.939832,9.212168,0,0,13.31509865,14.02132129,0.36212232,0.36657143,0.25334251,0.28482143,6.13164394,6.14416071,0.0001,0,104.2167672,104.0776296,0.0357,0.0901,0.7267,0.1832,0,1075.684372,0.1091,0.7091,0.1818,0,1102.164673,1,0,0,0,696.5162508,1,0,0,0,739.3801482,0,1,0,0,984.6063814,0,1,0,0,1128.173018
812732,BT 38,East Midlands,England,Rural,3751 to 4000m,FTTC,B,29.93099501,28.21597562,30.66587848,29.71456114,28.77645169,29.94598338,6.650611608,6.614310095,6.718963429,6.642013143,6.577832,6.731344,0,0,10.64821519,10.89533077,0.30341111,0.28333333,0.38995556,0.53988889,10.3484646,10.52691429,0.0033,0.0001,157.9123046,159.6708,0.4348,0.0814,0.8256,0.093,0,1015.603802,0.0625,0.875,0.0625,0,1023.14875,1,0,0,0,1077.25312,1,0,0,0,1092.919667,0,1,0,0,1558.119618,0,1,0,0,1355.710294
250002,EE 76,South East,England,Urban,3751 to 4000m,FTTC,B,63.41489234,54.311536,64.73461943,63.67238255,62.82374343,64.58163771,18.50606432,17.92114171,18.57989114,18.51553543,17.21192,18.57736,0.0008,0.0019,8.83636204,8.78954,0.34031464,0.34553846,0.88565109,0.95325926,8.29270928,8.31878571,0.0009,0.0018,335.0167523,318.7074364,0.0714,0.0866,0.7343,0.1791,0,1053.447299,0.1071,0.7143,0.1786,0,1088.6235,0.997,0,0,0.003,1339.913976,0.9821,0,0,0.0179,1432.826421,0,1,0,0,1479.795701,0,1,0,0,1250.461911
175694,Plusnet 76,East Midlands,England,Rural,3751 to 4000m,FTTC,B,70.94487227,69.85978657,71.02936514,70.963568,70.75509886,70.80358943,16.96865583,16.94688286,16.993334,16.96894133,16.90612,17.02112,0.0001,0.0007,20.02722091,20.22654312,0.21496319,0.22564286,1.64818769,1.6402,11.96070973,11.94167925,0,0,141.4910551,140.8346909,0,0.0811,0.7417,0.1772,0,1055.182841,0.1071,0.7143,0.1786,0,1104.186589,1,0,0,0,538.7791141,1,0,0,0,596.443875,0,1,0,0,1010.598994,0,1,0,0,1109.441821
661100,TalkTalk 38,Scotland,Scotland,Rural,3751 to 4000m,FTTC,B,36.67813154,34.04570914,37.18477657,36.32588985,34.83929867,36.16813167,9.297588445,9.295322286,9.300087714,9.2973328,9.29588,9.299328,0,0,6.9886172,6.34227545,0.24275,0.23664706,0.39737255,0.43552941,15.7956315,16.03966038,0.0002,0.0003,187.1666282,188.1793548,0,0.0792,0.7042,0.2167,0,967.3153375,0.1212,0.6061,0.2727,0,1002.864909,1,0,0,0,907.7090083,1,0,0,0,938.9542059,0,1,0,0,645.4611984,0,1,0,0,649.5884706
168292,Plusnet 76,East Midlands,England,Rural,3751 to 4000m,FTTC,B,60.13204705,59.43210229,60.48940543,60.16208863,60.04306086,60.34948857,18.54075195,18.38065343,18.56400486,18.54285513,18.317512,18.564704,0.0004,0,15.16131096,15.0949048,0.26295963,0.25985714,0.39463665,0.41585185,12.43704863,12.3687037,0,0.0001,281.719517,301.8516415,0,0.1246,0.6991,0.1763,0,776.4043769,0.1455,0.6727,0.1818,0,809.0616727,1,0,0,0,1272.395757,1,0,0,0,1440.651709,0,1,0,0,721.3343474,0,1,0,0,798.4244546
948114,BT 17,Wales,Wales,Rural,3751 to 4000m,ADSL,A,3.978932846,3.790629143,4.074855143,3.993625185,3.877344571,4.001457143,0.372920494,0.359541429,0.383286857,0.37347683,0.356784,0.388064,0.0036,0,32.86456625,33.11586682,1.11923077,1.12910714,0.44265231,0.45576923,31.57551988,31.58698182,0.0114,0.015,1030.705393,1048.569558,8.9643,0,0.6463,0.3537,0,18974.79739,,,,,,0,1,0,0,2225.696765,,,,,,0,0.1235,0.8765,0,2092.549824,,,,,
942974,BT 76,South West,England,Rural,3751 to 4000m,FTTC,B,58.19223406,54.98929514,58.824528,57.0900256,56.8125068,57.4317248,17.6059209,17.21409686,17.69870114,17.54079172,14.634128,18.057376,0,0,8.49163619,8.62099543,0.15215663,0.15111111,0.36036145,0.42277778,7.56200431,7.56141667,0.0007,0.0005,94.14961492,94.13796296,0.0714,0.1411,0.7012,0.1577,0,546.1572656,0.1875,0.7188,0.0938,0,579.7415938,1,0,0,0,657.8610504,1,0,0,0,683.91575,0,1,0,0,424.9860128,0,1,0,0,505.685129
975410,Virgin 100,South East,England,Urban,3751 to 4000m,Cable,B,109.001094,103.7327689,109.7776617,108.5417802,108.0118806,108.6880687,6.009875166,5.831964,6.042857143,5.993561913,5.52024,6.04936,0,0,12.53392309,13.67837109,2.18950526,3.18977273,0.18356643,0.26408696,13.85318989,15.03742593,0.0004,0,246.2586254,246.6568913,0.1071,0.1296,0.6944,0.1761,0,579.447392,0.1667,0.6667,0.1667,0,610.3833333,1,0,0,0,397.7114879,1,0,0,0,407.5409333,0,1,0,0,574.5287492,0,1,0,0,595.5132667
520180,BT 17,South West,England,Rural,3751 to 4000m,ADSL,B,10.20379608,8.465354571,10.54774571,10.25902471,10.06485514,10.45319429,1.064342906,1.013236857,1.07991,1.065096286,0.986104,1.079424,0,0,12.8555472,12.99862304,0.50907213,0.49103704,0.50786275,0.52210714,12.13296136,11.24775,0.0003,0.0001,389.7076206,389.767,0.0714,0.0506,0.7649,0.1845,0,1198.576952,0.0536,0.7679,0.1786,0,1215.664804,0,1,0,0,1489.743301,0,1,0,0,1485.989857,0,0.9881,0.0119,0,1587.437459,0,1,0,0,1415.812176
35217,Plusnet 17,North West,England,Urban,3751 to 4000m,ADSL,B,16.68613745,14.44108657,17.17916371,16.57089585,15.67989686,16.99801714,0.995839475,0.836935429,1.040150286,0.990905746,0.476744,1.052288,0,0,23.21241395,23.657376,0.75722013,0.78307692,0.54405975,1.07,14.53542233,16.07492157,0.0025,0.0011,320.0498705,322.7663396,1.0357,0.0856,0.7401,0.1743,0,1244.842132,0.1132,0.6981,0.1887,0,1249.580472,0.9021,0.0979,0,0,2386.243569,0.8431,0.1569,0,0,2391.315035,0,0.9907,0.0093,0,2036.429866,0,0.9804,0.0196,0,1968.084864
814121,BT 17,Scotland,Scotland,Rural,3751 to 4000m,ADSL,A,3.478814181,3.059506286,3.558582571,3.424419636,3.278204571,3.492726286,0.372125555,0.359956571,0.373782,0.370772296,0.340992,0.3744,0.0001,0.0008,45.24559413,45.58885826,0.97962346,0.99726923,0.52309846,0.58941667,46.26980769,47.14341509,0.0009,0.0047,1295.854096,1291.339538,0.2857,0,0.6677,0.3323,0,29202.03762,0,0.6607,0.3393,0,37173.29216,0,0.9813,0.0188,0,2711.966961,0,0.9444,0.0556,0,2568.241864,0,0,1,0,1922.620755,0,0,1,0,1961.745899
821207,Plusnet 76,South East,England,Rural,3751 to 4000m,FTTC,B,52.7992296,51.81623143,53.11196229,52.71709257,52.34468086,52.82775543,14.19786928,14.15977943,14.22050886,14.19703088,14.114128,14.233368,0.0001,0,15.95923867,15.69907274,0.37179692,0.38564,0.33429012,0.362375,8.01326596,8.0657963,0,0,115.873887,114.0644286,0,0.0738,0.7454,0.1808,0,1030.736852,0.098,0.7059,0.1961,0,1080.648922,0.9969,0.0031,0,0,665.403295,1,0,0,0,687.1738462,0,1,0,0,918.4516239,0,1,0,0,995.9434808
939850,BT 76,East,England,Rural,3751 to 4000m,FTTC,B,56.9158962,54.54397914,57.19579886,57.13591917,56.81082246,57.17116769,18.56632075,18.42794029,18.57594,18.5703635,18.159784,18.57636,0.0001,0,10.38167907,10.4300337,0.14683591,0.14564,0.23794737,0.2365,8.66935098,8.67884906,0.0002,0,268.9390708,295.2511837,0.1071,0.1284,0.6911,0.1804,0,722.5653395,0.16,0.64,0.2,0,768.82828,1,0,0,0,1067.185113,1,0,0,0,1237.6902,0,1,0,0,729.555737,0,1,0,0,794.0628
2275,BT 76,Yorkshire & Humberside,England,Rural,3751 to 4000m,FTTC,B,55.85768163,51.4527952,56.5364544,56.15803859,54.71898489,56.38136978,15.57109622,15.4573304,15.6865512,15.57044518,15.415416,15.748512,0,0,11.30594414,11.60806323,0.22190741,0.223375,0.43557009,0.64855556,10.79334404,10.89416667,0,0,171.8490826,194.0239412,0,,,,,,,,,,,1,0,0,0,724.8126364,1,0,0,0,794.4440556,,,,,,,,,,
943000,BT 17,Scotland,Scotland,Rural,3751 to 4000m,ADSL,B,0.727407325,0.542419714,0.779206,0.698706449,0.660259143,0.745831714,0.304324072,0.289802286,0.308379143,0.304093834,0.177408,0.330624,0.0007,0.001,38.965925,41.85170633,1.16973188,1.15276471,0.63823551,0.6805625,36.63676287,42.63854167,0.0006,0.0004,5104.769523,5347.928149,0.4643,0,0,1,0,9006.217462,,,,,,0,0,0.9875,0.0125,1947.099033,,,,,,0,0,1,0,3468.810865,,,,,
813113,BT 76,East,England,Urban,3751 to 4000m,FTTC,B,61.60610814,58.16666143,62.44845114,60.85165566,58.91347378,61.20774311,18.31044361,18.13644086,18.39824114,18.32345862,17.248032,18.49788,0.0005,0.0047,15.5486334,15.52792783,0.23678738,0.23809524,0.26745515,0.29166667,6.89173776,6.94385714,0.0012,0.001,97.81267657,99.3307907,0.6429,0.0945,0.7199,0.1857,0,1100.252857,0.1364,0.6818,0.1818,0,1147.200477,0.9967,0.0033,0,0,584.8303235,1,0,0,0,748.6159762,0,1,0,0,933.1895422,0,1,0,0,976.0502273
942412,Plusnet 17,North West,England,Rural,3751 to 4000m,ADSL,B,1.36783057,1.166097714,1.460716,1.361650264,1.317927714,1.413038,0.462786434,0.405436571,0.477297143,0.462023555,0.337024,0.48268,0.0049,0.005,19.59029152,22.26892301,1.66694138,1.71818182,1.04972069,1.12871429,14.48287788,14.86327273,0.0034,0.0051,2813.549609,3468.283759,7.7857,0,0,1,0,34718.35167,0,0,1,0,90421.88607,0,0,1,0,3169.035677,0,0,1,0,3863.005622,0,0,1,0,3288.488442,0,0,1,0,4191.72415
940080,BT 52,East,England,Rural,3751 to 4000m,FTTH,B,51.27995511,50.63813114,51.36409629,51.15721674,50.93457971,51.23738143,10.11480363,9.970950571,10.276672,10.1083637,9.892768,10.433624,0,0,6.80061015,6.90637719,0.10857576,0.11238462,0.04518429,0.04644444,5.31049235,5.30490741,0.0002,0.0005,294.672915,331.1282076,0.1071,0.1071,0.7143,0.1786,0,728.5901548,,,,,,1,0,0,0,1345.934226,,,,,,0,1,0,0,963.3724881,,,,,
948816,Virgin 100,South East,England,Urban,3751 to 4000m,Cable,B,109.3415731,105.229818,110.0687811,108.8418879,106.9101371,109.5728277,6.096464712,6.054301714,6.113573714,6.096865571,6.060472,6.124448,0,0,12.71592468,13.43570056,1.24595427,1.70185185,0.14375915,0.35028,17.39303788,18.03428846,0.0001,0,235.5688073,236.0962546,0.1071,0.1224,0.6985,0.1791,0,574.5999851,0.1429,0.6786,0.1786,0,590.9616786,0.997,0.003,0,0,476.2121502,0.9821,0.0179,0,0,751.7879649,0,1,0,0,1553.336101,0,1,0,0,1216.753649
814581,Plusnet 38,South East,England,Rural,3751 to 4000m,FTTC,B,33.39862143,33.15396971,33.58701514,33.41825923,33.21340257,33.33496829,9.109914544,9.026856857,9.145363714,9.10503477,8.426848,9.6226,0.0017,0.0023,10.6806619,11.14569366,0.22708923,0.23065385,0.33569231,0.35168,8.26781791,8.13244444,0.0044,0.0018,362.9160912,461.2310364,0.1429,0.0833,0.7381,0.1786,0,1316.544286,,,,,,1,0,0,0,1345.653202,,,,,,0,1,0,0,2892.84702,,,,,
146360,Plusnet 55,South East,England,Urban,4001 to 4500m,FTTC,B,50.3855954,46.94679114,51.19374257,49.61326518,48.58940686,50.32916086,9.418704263,9.046489714,9.636563714,9.423494038,8.713576,9.760112,0.0001,0.0007,23.85044669,24.17377577,1.11264417,1.14415385,1.06753988,1.05622222,13.61210076,13.72151923,0.0009,0.0017,334.6313429,335.6361455,0.4643,0.0476,0.7738,0.1786,0,1029.325167,,,,,,1,0,0,0,1624.276952,,,,,,0,1,0,0,1233.779082,,,,,
30611,BT 52,West Midlands,England,Rural,4001 to 4500m,FTTH,B,50.13641832,45.642548,51.43599857,48.90471011,47.76060429,49.73658171,10.4056998,10.28559057,10.43247657,10.38515127,10.23092,10.432784,0,0,8.78663103,9.06757601,0.16794817,0.20530769,0.1466189,0.21075,7.33506288,7.38884906,0.0003,0.0011,114.6833055,117.8864643,0.1429,0.0776,0.7433,0.1791,0,1054.142212,0.1071,0.7143,0.1786,0,1095.772036,1,0,0,0,731.7603686,1,0,0,0,823.1381071,0,0.997,0.003,0,488.7033136,0,1,0,0,453.7049464
35192,Plusnet 38,North West,England,Rural,4001 to 4500m,FTTC,B,23.53885826,20.546056,24.652462,22.7294,22.133086,23.152968,6.822894495,6.603831143,6.883446571,6.804754154,6.476264,7.005632,0.0041,0.0046,12.49772092,12.62662559,0.44500318,0.46819231,0.56155096,0.7682,10.95535866,11.70811321,0.0017,0.0034,495.5363257,530.2591837,0.4643,0.0753,0.75,0.1747,0,1032.334178,0.0909,0.7273,0.1818,0,1033.824036,1,0,0,0,1414.762591,1,0,0,0,1512.395519,0,1,0,0,1058.291865,0,1,0,0,1189.739517
939906,BT 76,Northern Ireland,Northern Ireland,Rural,4001 to 4500m,FTTH,B,73.03542426,69.459858,73.73043714,72.08106,70.37595526,72.16441422,20.77139332,20.659894,20.79957714,20.76405635,20.484736,20.799328,0,0,16.90098959,17.11322304,0.16986275,0.19388,0.0842443,0.20795652,16.72496024,16.92694231,0,0,153.8101002,155.3640213,0,0.1344,0.6984,0.1672,0,538.5090525,0.1489,0.6809,0.1702,0,538.0980638,1,0,0,0,484.4225066,1,0,0,0,493.4715,0,1,0,0,481.9665417,0,1,0,0,511.9073061
813533,Plusnet 76,East,England,Rural,4001 to 4500m,FTTC,B,71.52929473,64.10714571,72.82496,71.13053324,69.57067314,72.11524657,18.49415089,17.62564029,18.57406429,18.43861393,16.861696,18.587776,0,0,11.31378204,11.47407039,0.31190203,0.31811538,0.35571717,0.39043478,9.68079483,9.77032692,0,0,109.3839324,112.4803208,0,0.0957,0.7284,0.1759,0,1076.225012,0.1321,0.6981,0.1698,0,1129.85817,1,0,0,0,509.5294702,1,0,0,0,516.759717,0,1,0,0,715.1312969,0,1,0,0,731.7078704
939826,BT 38,East Midlands,England,Rural,4001 to 4500m,FTTC,B,30.53335714,29.59245886,30.719088,30.32083426,29.92048892,30.52514062,3.54507032,3.459358,3.5642,3.5373945,3.393,3.56348,0,0,9.81414863,9.98840699,0.39340461,0.38891304,0.33803947,0.41982609,7.74793313,7.97901887,0.0002,0,150.3343632,150.6848085,0.0714,0.1096,0.7397,0.1507,0,555.5540411,,,,,,1,0,0,0,1160.009606,1,0,0,0,1189.059429,0,1,0,0,2658.441651,,,,,
981630,BT 52,North West,England,Urban,4001 to 4500m,FTTC,B,48.52408438,48.26959686,48.62970829,48.4855923,48.366614,48.54430229,9.277510689,9.258191714,9.281761143,9.276278109,9.207208,9.28228,0,0,10.24597274,10.24961182,0.1380423,0.13366667,0.17876435,0.20877778,9.04201821,9.04617308,0,0,116.1763689,115.5248,0,0.119,0.7024,0.1786,0,547.969131,,,,,,1,0,0,0,717.0481084,,,,,,0,1,0,0,2681.675289,,,,,
939970,BT 8,Wales,Wales,Rural,4001 to 4500m,ADSL,B,0.325965634,0.231615143,0.380940286,0.3215288,0.312188615,0.342633538,0.3329144,0.287290857,0.347398857,0.33263056,0.217776,0.350992,0.0154,0.0172,32.6416941,32.69717377,0.71717492,0.726,1.29142574,1.326,25.08051948,25.06246154,0.0177,0.0118,9744.185602,9938.851849,4.4286,0,0,1,0,12404.21375,,,,,,0,0,0.8039,0.1961,1689.597386,,,,,,,,,,3948.853064,,,,,
942962,BT 76,Wales,Wales,Rural,4001 to 4500m,FTTH,A,73.76133504,73.678678,73.78958771,73.76252674,73.75497244,73.77022607,20.81385742,20.809224,20.81557371,20.81358064,20.802048,20.816376,0.0001,0,9.90119787,9.94921934,0.10478019,0.10133333,0.04000619,0.03788462,8.60980303,8.60346296,0.0001,0,246.0741345,255.0635882,0.0357,0.1242,0.6939,0.1818,0,664.9234091,0.1481,0.6667,0.1852,0,716.5741111,1,0,0,0,1194.844429,1,0,0,0,1313.177852,0,1,0,0,919.8276091,0,1,0,0,1055.78137
28471,Vodafone UK 38,South West,England,Rural,4001 to 4500m,FTTC,B,36.6072754,32.43744686,37.15882286,36.21116408,35.42822548,37.02811585,8.902492664,8.546289429,8.926244286,8.897704653,8.232992,8.92608,0.0018,0.0077,18.49465078,18.9454649,0.2923271,0.29530769,0.3161433,0.36684615,11.1290861,11.12094118,0.0001,0.0002,260.7533204,248.0132653,0.0357,0.0494,0.7778,0.1728,0,1143.847741,,,,,,0.4756,0.5244,0,0,2465.450226,,,,,,0,1,0,0,1159.760955,,,,,
175684,Plusnet 38,South East,England,Rural,4001 to 4500m,FTTC,B,36.80092227,34.27934029,37.15978143,36.070052,35.109272,36.79241686,9.252620881,8.813375143,9.292844286,9.241724981,8.777864,9.30524,0.0002,0,17.69606541,18.00140545,0.43912766,0.42125926,0.28171341,0.38042857,9.25766009,9.39709434,0.0061,0.0041,276.5751958,287.43775,0.1071,0.0896,0.7313,0.1791,0,1083.686504,0.1071,0.7143,0.1786,0,1116.541982,1,0,0,0,966.3057679,1,0,0,0,1111.455268,0,1,0,0,1040.876221,0,1,0,0,1096.184855
655942,TalkTalk 38,North West,England,Urban,4001 to 4500m,FTTC,B,37.02713858,35.12532714,37.14447629,36.99151055,36.87927657,37.11233714,9.306107034,9.298241143,9.309773143,9.306094546,9.291416,9.30824,0,0,5.4611729,5.23444513,0.16299383,0.15575,0.34822222,0.371,10.03197872,10.01446296,0,0,151.3946279,150.8040189,0,0.0778,0.7455,0.1766,0,1002.137072,0.1111,0.7222,0.1667,0,1073.582463,0.997,0.003,0,0,909.1471881,0.9818,0.0182,0,0,953.5625714,0,1,0,0,586.7140239,0,1,0,0,604.1395179
942702,Sky 38,Yorkshire & Humberside,England,Rural,4001 to 4500m,FTTC,B,27.24191934,26.78721771,27.28868571,27.25414341,27.23600486,27.27348514,7.080472688,6.983991714,7.106719714,7.078855538,6.808088,7.152072,0,0,9.86069185,9.49343024,0.59820261,0.56225926,0.39340065,0.39935714,12.26284522,12.29764286,0.0002,0,268.4395097,280.5515577,0.1429,0.1321,0.6855,0.1824,0,612.6441447,0.1481,0.6667,0.1852,0,618.8567778,1,0,0,0,1319.025429,1,0,0,0,1516.057519,0,1,0,0,1678.711763,0,1,0,0,1376.558074
940040,BT 8,Scotland,Scotland,Rural,4001 to 4500m,ADSL,A,2.965097138,2.440307429,3.131193429,2.927389091,2.824552308,3.00670277,0.584893346,0.514884286,0.609536286,0.575984546,0.225128,0.672768,0.0002,0,31.59276489,34.14271988,1.21071429,1.10047619,0.60688571,0.59125,30.31498472,30.31293182,0.001,0.0008,1348.987583,1459.053133,6,0,0.3425,0.6575,0,2196.20626,,,,,,0,0.8219,0.1781,0,2256.923649,,,,,,0,0,1,0,2092.051295,,,,,
563368,Vodafone UK 38,South West,England,Rural,4001 to 4500m,FTTC,B,28.06762083,27.44988171,28.18480429,27.93982,27.86180771,28.17189829,3.224783611,3.11928,3.262144571,3.22022234,2.959296,3.316768,0.0003,0,35.49787087,35.2443322,0.35708207,0.31722222,0.28689362,0.28981481,23.16898632,23.1762037,0.0004,0.0008,306.8738316,319.0902222,0.25,0.0952,0.7262,0.1786,0,884.066381,,,,,,0.631,0.369,0,0,2743.733076,,,,,,0,1,0,0,1419.120238,,,,,
1615,BT 38,Northern Ireland,Northern Ireland,Rural,4001 to 4500m,FTTC,B,33.99788004,32.55131886,34.41715848,34.17375506,34.06208756,34.28118356,6.049758834,5.877075429,6.104521524,6.052257412,5.753968,6.17808,0.0003,0,17.17896341,17.48502628,0.4452132,0.37476471,0.47519289,0.50866667,16.71965803,16.68093103,0.0004,0.0002,193.0856324,202.5520645,0.0357,,,,,,,,,,,1,0,0,0,952.0646582,1,0,0,0,969.9126364,,,,,,,,,,
